No.,Epoch Time,Source,MAC Source,Source Port,Destination,MAC Destination,Destination Port,Protocol,Length,Frame Number,Frame length on the wire,Sequence number,Acknowledgment number,Urgent pointer,Syn,Fin,Push,Congestion Window Reduced (CWR),Explicit Congestion Notification,Time to live,Reserved bit,Don't fragment,More fragments,Fragment offset,Window size value,Total Length,Next sequence number,Timestamp value,Bytes sent since last PSH flag,Re1,Timestamp echo reply,Source
3985,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3985,54,277,31338,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3986,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,3986,132,31338,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,31416,0,78,2,0,mydoom
3987,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3987,54,277,31416,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3988,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,3988,132,31416,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,31494,0,78,2,0,mydoom
3989,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3989,54,277,31494,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3990,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,86,3990,86,31494,277,0,2,2,1,2,2,128,2,1,2,0,63964,72,31526,0,32,2,0,mydoom
3991,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3991,54,277,31526,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3992,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,103,3992,103,31526,277,0,2,2,1,2,2,128,2,1,2,0,63964,89,31575,0,49,2,0,mydoom
3993,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3993,54,277,31575,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3994,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,3994,132,31575,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,31653,0,78,2,0,mydoom
3995,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3995,54,277,31653,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3996,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,3996,132,31653,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,31731,0,78,2,0,mydoom
3997,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3997,54,277,31731,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
3998,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,3998,132,31731,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,31809,0,78,2,0,mydoom
3999,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,3999,54,277,31809,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4000,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,134,4000,134,31809,277,0,2,2,1,2,2,128,2,1,2,0,63964,120,31889,0,80,2,0,mydoom
4001,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4001,54,277,31889,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4002,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,72,4002,72,31889,277,0,2,2,1,2,2,128,2,1,2,0,63964,58,31907,0,18,2,0,mydoom
4003,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4003,54,277,31907,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4004,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,116,4004,116,31907,277,0,2,2,1,2,2,128,2,1,2,0,63964,102,31969,0,62,2,0,mydoom
4005,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4005,54,277,31969,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4006,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,73,4006,73,31969,277,0,2,2,1,2,2,128,2,1,2,0,63964,59,31988,0,19,2,0,mydoom
4007,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4007,54,277,31988,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4008,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,115,4008,115,31988,277,0,2,2,1,2,2,128,2,1,2,0,63964,101,32049,0,61,2,0,mydoom
4009,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4009,54,277,32049,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4010,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,4010,132,32049,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,32127,0,78,2,0,mydoom
4011,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4011,54,277,32127,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4012,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,115,4012,115,32127,277,0,2,2,1,2,2,128,2,1,2,0,63964,101,32188,0,61,2,0,mydoom
4013,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4013,54,277,32188,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4014,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,73,4014,73,32188,277,0,2,2,1,2,2,128,2,1,2,0,63964,59,32207,0,19,2,0,mydoom
4015,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4015,54,277,32207,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4016,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,132,4016,132,32207,277,0,2,2,1,2,2,128,2,1,2,0,63964,118,32285,0,78,2,0,mydoom
4017,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4017,54,277,32285,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4018,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,86,4018,86,32285,277,0,2,2,1,2,2,128,2,1,2,0,63964,72,32317,0,32,2,0,mydoom
4019,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4019,54,277,32317,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4020,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,3,103,4020,103,32317,277,0,2,2,1,2,2,128,2,1,2,0,63964,89,32366,0,49,2,0,mydoom
4021,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4021,54,277,32366,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4022,1563210214,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,4,59,4022,59,32366,277,0,2,2,1,2,2,128,2,1,2,0,63964,45,32371,0,5,2,0,mydoom
4023,1563210214,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4023,54,277,32371,0,2,2,2,2,2,128,2,2,2,0,64240,40,277,0,0,2,0,mydoom
4024,1563210215,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,72,4024,72,0,0,0,0,0,0,0,2,128,2,2,2,0,0,58,0,0,0,0,0,mydoom
4025,1563210215,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,140,4025,140,0,0,0,0,0,0,0,2,128,2,2,2,0,0,126,0,0,0,0,0,mydoom
4026,1563210218,10.7.15.101,00:08:02:1c:47:ae,49263,192.168.1.66,20:e5:2a:b6:93:f1,1042,1,62,4026,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
4027,1563210222,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,140,4027,140,0,0,0,0,0,0,0,2,128,2,2,2,0,0,126,0,0,0,0,0,mydoom
4028,1563210222,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,74,4028,74,0,0,0,0,0,0,0,2,128,2,2,2,0,0,60,0,0,0,0,0,mydoom
4029,1563210222,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,90,4029,90,0,0,0,0,0,0,0,2,128,2,2,2,0,0,76,0,0,0,0,0,mydoom
4030,1563210222,10.7.15.101,00:08:02:1c:47:ae,49265,64.147.108.30,20:e5:2a:b6:93:f1,25,1,66,4030,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
4031,1563210222,64.147.108.30,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49265,1,54,4031,54,1,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1,0,0,1,0,normal
4032,1563210223,10.7.15.101,00:08:02:1c:47:ae,49265,64.147.108.30,20:e5:2a:b6:93:f1,25,1,66,4032,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
4033,1563210223,64.147.108.30,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49265,1,54,4033,54,1013723508,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1013723508,0,0,1,0,normal
4034,1563210223,10.7.15.101,00:08:02:1c:47:ae,49265,64.147.108.30,20:e5:2a:b6:93:f1,25,1,62,4034,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
4035,1563210223,64.147.108.30,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49265,1,54,4035,54,4187986563,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,4187986563,0,0,1,0,normal
4036,1563210223,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,74,4036,74,0,0,0,0,0,0,0,2,128,2,2,2,0,0,60,0,0,0,0,0,mydoom
4037,1563210224,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,138,4037,138,0,0,0,0,0,0,0,2,128,2,2,2,0,0,124,0,0,0,0,0,mydoom
4038,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,1,66,4038,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
4039,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,58,4039,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
4040,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,1,54,4040,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
4041,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,3,93,4041,93,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,79,40,0,39,2,0,normal
4042,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,3,70,4042,70,1,40,0,2,2,1,2,2,128,2,1,2,0,64201,56,17,0,16,2,0,mydoom
4043,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,54,4043,54,40,17,0,2,2,2,2,2,128,2,2,2,0,64240,40,40,0,0,2,0,normal
4044,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,3,177,4044,177,40,17,0,2,2,1,2,2,128,2,2,2,0,64240,163,163,0,123,2,0,normal
4045,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,3,85,4045,85,17,163,0,2,2,1,2,2,128,2,1,2,0,64078,71,48,0,31,2,0,mydoom
4046,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,54,4046,54,163,48,0,2,2,2,2,2,128,2,2,2,0,64240,40,163,0,0,2,0,normal
4047,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,3,68,4047,68,163,48,0,2,2,1,2,2,128,2,2,2,0,64240,54,177,0,14,2,0,normal
4048,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,3,82,4048,82,48,177,0,2,2,1,2,2,128,2,1,2,0,64064,68,76,0,28,2,0,mydoom
4049,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,54,4049,54,177,76,0,2,2,2,2,2,128,2,2,2,0,64240,40,177,0,0,2,0,normal
4050,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,3,105,4050,105,177,76,0,2,2,1,2,2,128,2,2,2,0,64240,91,228,0,51,2,0,normal
4051,1563210224,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,1,54,4051,54,76,228,0,2,1,2,2,2,128,2,1,2,0,64013,40,76,0,0,2,0,mydoom
4052,1563210224,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,54,4052,54,228,77,0,2,2,2,2,2,128,2,2,2,0,64239,40,228,0,0,2,0,normal
4053,1563210225,173.228.157.53,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49266,1,54,4053,54,228,77,0,2,1,1,2,2,128,2,2,2,0,64239,40,228,0,0,2,0,normal
4054,1563210225,10.7.15.101,00:08:02:1c:47:ae,49266,173.228.157.53,20:e5:2a:b6:93:f1,25,1,54,4054,54,77,229,0,2,2,2,2,2,128,2,1,2,0,64013,40,77,0,0,2,0,mydoom
4055,1563210229,10.7.15.101,00:08:02:1c:47:ae,49262,185.70.40.103,20:e5:2a:b6:93:f1,25,1,54,4055,54,32371,277,0,2,1,2,2,2,128,2,1,2,0,63964,40,32371,0,0,2,0,mydoom
4056,1563210229,185.70.40.103,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49262,1,54,4056,54,277,32372,0,2,2,2,2,2,128,2,2,2,0,64239,40,277,0,0,2,0,mydoom
4057,1563210229,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,81,4057,81,0,0,0,0,0,0,0,2,128,2,2,2,0,0,67,0,0,0,0,0,mydoom
4058,1563210229,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,97,4058,97,0,0,0,0,0,0,0,2,128,2,2,2,0,0,83,0,0,0,0,0,mydoom
4059,1563210229,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,1,66,4059,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
4060,1563210229,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,58,4060,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,mydoom
4061,1563210229,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,1,54,4061,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
4062,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,3,95,4062,95,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,81,42,0,41,2,0,mydoom
4063,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,74,4063,74,1,42,0,2,2,1,2,2,128,2,1,2,0,64199,60,21,0,20,2,0,mydoom
4064,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4064,54,42,21,0,2,2,2,2,2,128,2,2,2,0,64240,40,42,0,0,2,0,mydoom
4065,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,3,183,4065,183,42,21,0,2,2,1,2,2,128,2,2,2,0,64240,169,171,0,129,2,0,mydoom
4066,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,92,4066,92,21,171,0,2,2,1,2,2,128,2,1,2,0,64070,78,59,0,38,2,0,mydoom
4067,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4067,54,171,59,0,2,2,2,2,2,128,2,2,2,0,64240,40,171,0,0,2,0,mydoom
4068,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,3,68,4068,68,171,59,0,2,2,1,2,2,128,2,2,2,0,64240,54,185,0,14,2,0,mydoom
4069,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,85,4069,85,59,185,0,2,2,1,2,2,128,2,1,2,0,64056,71,90,0,31,2,0,mydoom
4070,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4070,54,185,90,0,2,2,2,2,2,128,2,2,2,0,64240,40,185,0,0,2,0,mydoom
4071,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,3,68,4071,68,185,90,0,2,2,1,2,2,128,2,2,2,0,64240,54,199,0,14,2,0,mydoom
4072,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,60,4072,60,90,199,0,2,2,1,2,2,128,2,1,2,0,64042,46,96,0,6,2,0,mydoom
4073,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4073,54,199,96,0,2,2,2,2,2,128,2,2,2,0,64240,40,199,0,0,2,0,mydoom
4074,1563210230,10.7.15.101,00:08:02:1c:47:ae,49268,65.5.29.34,20:e5:2a:b6:93:f1,1042,1,66,4074,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
4075,1563210230,173.228.157.41,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49255,1,54,4075,54,224,31977,0,2,2,2,2,2,128,2,2,2,0,64239,40,224,0,0,1,0,mydoom
4076,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,3,91,4076,91,199,96,0,2,2,1,2,2,128,2,2,2,0,64240,77,236,0,37,2,0,mydoom
4077,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,124,4077,124,96,236,0,2,2,1,2,2,128,2,1,2,0,64005,110,166,0,70,2,0,mydoom
4078,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4078,54,236,166,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4079,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,1514,4079,1514,166,236,0,2,2,2,2,2,128,2,1,2,0,64005,1500,1626,0,1460,2,0,mydoom
4080,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,106,4080,106,1626,236,0,2,2,1,2,2,128,2,1,2,0,64005,92,1678,0,1512,2,0,mydoom
4081,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4081,54,236,1626,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4082,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,1514,4082,1514,1678,236,0,2,2,2,2,2,128,2,1,2,0,64005,1500,3138,0,1460,2,0,mydoom
4083,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,87,4083,87,3138,236,0,2,2,1,2,2,128,2,1,2,0,64005,73,3171,0,1493,2,0,mydoom
4084,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4084,54,236,1678,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4085,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4085,54,236,3138,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4086,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4086,54,236,3171,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4087,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,421,4087,421,3171,236,0,2,2,1,2,2,128,2,1,2,0,64005,407,3538,0,367,2,0,mydoom
4088,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4088,54,236,3538,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4089,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,86,4089,86,3538,236,0,2,2,1,2,2,128,2,1,2,0,64005,72,3570,0,32,2,0,mydoom
4090,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4090,54,236,3570,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4091,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,1514,4091,1514,3570,236,0,2,2,2,2,2,128,2,1,2,0,64005,1500,5030,0,1460,2,0,mydoom
4092,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,92,4092,92,5030,236,0,2,2,1,2,2,128,2,1,2,0,64005,78,5068,0,1498,2,0,mydoom
4093,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4093,54,236,5030,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4094,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4094,54,236,5068,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4095,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,132,4095,132,5068,236,0,2,2,1,2,2,128,2,1,2,0,64005,118,5146,0,78,2,0,mydoom
4096,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4096,54,236,5146,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4097,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,1514,4097,1514,5146,236,0,2,2,2,2,2,128,2,1,2,0,64005,1500,6606,0,1460,2,0,mydoom
4098,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,100,4098,100,6606,236,0,2,2,1,2,2,128,2,1,2,0,64005,86,6652,0,1506,2,0,mydoom
4099,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4099,54,236,6606,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4100,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4100,54,236,6652,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4101,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,1514,4101,1514,6652,236,0,2,2,2,2,2,128,2,1,2,0,64005,1500,8112,0,1460,2,0,mydoom
4102,1563210230,10.7.15.101,00:08:02:1c:47:ae,49267,185.70.40.102,20:e5:2a:b6:93:f1,25,3,92,4102,92,8112,236,0,2,2,1,2,2,128,2,1,2,0,64005,78,8150,0,1498,2,0,mydoom
4103,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4103,54,236,8112,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
4104,1563210230,185.70.40.102,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49267,1,54,4104,54,236,8150,0,2,2,2,2,2,128,2,2,2,0,64240,40,236,0,0,2,0,mydoom
